timestamp,wind_speed,wind_direction,air_density,temperature,pressure,humidity,rotor_speed,blade_pitch,turbine_yaw,vibration,power_output
2023-01-01 00:00:00,13.720337598183118,292.14664942387793,1.1585284099480873,2.4876118649585024,995.7759699863386,77.34411831607288,13.470356047407304,6.4119011204408505,-37.606544243185226,4.070135514698922,-22.308967782155033
2023-01-01 01:00:00,17.879734159310487,171.39023494856352,1.2133036548542437,5.7211588487769625,987.6917701732449,26.218243658466108,17.596190742772258,4.997337422759493,123.84629643928565,4.256685752448797,-2.487813107919791
2023-01-01 02:00:00,15.069084401791097,188.33615639714728,1.127482885280065,20.983397133760995,1020.2335129455756,45.01208300792345,10.653254822020017,0.6214557522922215,-125.8409698224949,2.1556829308403436,-6.531624501500195
2023-01-01 03:00:00,13.622079574922422,90.18741111018429,1.1699424369456115,16.056867371488806,970.7324105029952,13.384016340833133,12.49513994389789,17.078454718750105,-69.72861640142867,1.5172823400842883,38.28954485851536
2023-01-01 04:00:00,10.591369983472617,217.81548605177005,1.1106432758323816,-15.771021230131279,957.4279539476724,11.060896526265186,6.219536174365206,1.4852158214402422,-145.9547161765719,2.383293912949253,4.050265678806922
2023-01-01 05:00:00,16.147352826666403,109.04573112114062,1.1758136287564256,-10.551328455355582,986.6026625119052,99.664108447136,9.862328049993799,2.725965578023506,-53.468094697978984,4.556323456172167,9.097852952474447
2023-01-01 06:00:00,10.939680281567313,207.82224523547353,1.1228302691446221,-15.766658784659231,984.0635344721968,53.937699224989316,18.73476959301046,18.38907977654977,-176.47227166754703,0.3003138494963481,-27.902988192325818
2023-01-01 07:00:00,22.294325019551994,61.08412160666515,1.2123625823604594,-17.924592454743994,962.0524103078164,43.4822287574728,17.801785574447095,9.232001674646678,-2.9039067682015514,2.9839693158154663,15.890230336162997
2023-01-01 08:00:00,24.09156901252573,57.408873242817165,1.2283187468791323,26.560295076702424,1035.4562295846383,27.65548851075805,13.912347520514915,16.997705301933795,171.91276508871482,1.6875509573549659,32.94179214381498
2023-01-01 09:00:00,9.586037970644442,150.13070682911768,1.2974183073353391,31.05753445977915,1016.8147788108208,82.64730205796916,18.580483216975324,17.994193931928116,162.60235363274796,1.409135326261794,43.90968808898765
2023-01-01 10:00:00,19.793125952066614,153.6550254397947,1.139027732451888,4.970669933566981,952.5791163489569,73.51774475771332,11.403915728087856,1.8126770935350534,-11.138395363972904,3.0873496058399312,5.794399537450214
2023-01-01 11:00:00,13.222372993822612,96.51933536851406,1.1414404297604928,38.130447071343255,1004.0159557107785,10.140057813666893,19.064160758024357,5.900036179273158,75.60824597272739,2.0206255512246276,-42.59292977815802
2023-01-01 12:00:00,14.201114027348307,47.3748661320084,1.289483903717953,31.81586213417986,965.3803186950172,79.41040057362126,19.18806201038454,15.821661057989218,-30.859330027662878,1.5403637923919244,20.539284917847528
2023-01-01 13:00:00,23.139915957316525,14.11579411700294,1.2729281676913637,31.623102632504775,1001.1220136746663,20.03344706356389,13.549517471961936,3.9061747272782377,81.43770994761161,4.627269666117409,1.1980384570517248
2023-01-01 14:00:00,1.7759014549471734,9.083457823613813,1.223210809887444,2.0310639959762113,1027.125255937295,95.37694121656298,5.75304779487603,8.532606552042466,-140.63823242833527,3.610285754642951,-23.805143697631014
2023-01-01 15:00:00,2.178232492538518,97.75810440233124,1.268281447350042,37.26082978626097,991.305361606506,39.94624755599551,18.269929067923464,19.838123728617308,-105.33129284088781,2.213695222338688,89.83844600607816
2023-01-01 16:00:00,0.505459936008143,166.26723917829736,1.1419384289442978,24.935790738031827,1009.68648886859,50.599249779386,18.670824929892063,8.239656990360933,-122.40888428859071,0.23395673114790128,-12.485579204536121
2023-01-01 17:00:00,20.81549613869845,261.4475812702057,1.2748057645726871,1.2215457464634696,1004.6438929059198,10.448281510637807,19.14580405062562,8.604919685795686,-16.96761552334661,2.4758306432866823,-62.03290002613456
2023-01-01 18:00:00,19.453918773746263,170.95381225704324,1.2734615019349282,33.32997363669764,1007.7605859758019,84.19534196000247,12.080295131171276,8.193981754497322,122.23865181642998,4.411875410452935,-8.393784713388186
2023-01-01 19:00:00,21.750303706170477,325.45829499670145,1.1496224496960126,-19.75326200209227,997.8117134510658,37.73514288072135,9.369397650808281,17.511988302447552,-171.44488585727763,3.180501185348545,4.838367414528706
2023-01-01 20:00:00,24.4654585558191,12.679129647146548,1.201674662851976,14.29546247403298,966.7031964858445,60.08021885525023,6.31269462149991,10.700584334837801,107.05002173378887,3.5016744679432454,-34.74946104921111
2023-01-01 21:00:00,19.97896410541809,65.03782375462836,1.285954852778201,11.210367580131546,974.1614269512959,93.39407173537069,18.19002235547424,16.35182924333922,-125.6655099965704,0.13026233687133015,-35.991274877659855
2023-01-01 22:00:00,11.536984056323297,121.86521739725136,1.2358299992334971,-15.092603568184286,1039.404934661695,24.06001448940072,15.845304130918466,18.39854074144619,129.8652001635993,0.8889483706391382,-59.59793838285005
2023-01-01 23:00:00,19.513229407161386,207.8986277034441,1.2321038210641482,31.7413893701612,1023.8206487359696,88.05966516378294,17.02708426544112,7.338477397060461,109.55576487840193,4.694882062459376,-90.65224638931116
2023-01-02 00:00:00,2.9568606467233307,306.9850168418193,1.2119529201128731,-3.097329943249992,1048.2865838556536,55.02150377582993,16.535995007817966,7.163542122065307,179.2000715354505,4.3573507476249755,-27.297926427443837
2023-01-02 01:00:00,15.998025533188095,126.07270270436752,1.1537663129386502,2.581004767182918,955.4130076244389,93.20105566509585,17.260481900188754,1.865515285415169,56.138457830827406,3.595991699957142,-14.363190210681617
2023-01-02 02:00:00,3.58383218522616,96.47592570159124,1.2956830743022518,8.509204865764545,981.6572104520313,84.01195451677833,6.664844988094645,8.221293172366222,-111.84782080545592,1.6240615539389802,20.934155885501898
2023-01-02 03:00:00,23.616722926239596,22.28010078344247,1.1895019291244366,29.01608982834393,1045.9287690530532,49.868202759317995,10.07417127323097,19.311687396090967,-50.73804822159002,0.2468037254555,-32.51724520202379
2023-01-02 04:00:00,13.046208043751792,295.66925197131746,1.162290019310593,15.696281846377538,993.9378810906671,17.98405936432696,17.212556743869705,6.6376822414706504,-43.710859549113735,3.734557158694426,-5.085022085295446
2023-01-02 05:00:00,10.36654849976309,136.67991955440442,1.2457161419363554,13.83743221164741,1010.4337446332839,12.717770939382307,16.01414168008565,6.401093090837932,8.521010315006208,0.29641271353313403,18.97040776840671
2023-01-02 06:00:00,6.613890302615674,205.75807035009635,1.2215409626520937,1.7426545555353492,1006.9741439263238,88.68077288506682,16.501345369782317,8.71354169176019,0.6669151410482357,4.771741461330862,-21.439993253040242
2023-01-02 07:00:00,19.355842235855416,354.07995054163933,1.1684482616409226,-3.218919692496822,964.0689403202146,52.68564257125319,16.3941607878664,17.725609645530604,119.77574121274006,2.9589777295776747,-28.066469137247275
